"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","FIRNumber","UnitId","DistrictId","DateOfFIR","CrimeType","Status","Latitude","Longitude"
"48211000000102924","48211000000013007","2026-07-22 09:44:58:358","2026-07-22 09:44:58:358","FIR/2026/32108","48211000000074083","48211000000054396","2026-02-14","Vehicle Theft","Under Investigation","12.790469","76.364462"
"48211000000102925","48211000000013007","2026-07-22 09:44:58:359","2026-07-22 09:44:58:359","FIR/2026/32109","48211000000074083","48211000000054396","2026-02-27","Extortion","Chargesheeted","12.795768","76.357314"
"48211000000102926","48211000000013007","2026-07-22 09:44:58:361","2026-07-22 09:44:58:361","FIR/2026/32110","48211000000074083","48211000000054396","2026-02-01","Assault","Chargesheeted","12.787336","76.36527"
"48211000000102927","48211000000013007","2026-07-22 09:44:58:362","2026-07-22 09:44:58:362","FIR/2026/32111","48211000000074083","48211000000054396","2026-07-02","Burglary","Closed","12.794066","76.37074"
"48211000000102928","48211000000013007","2026-07-22 09:44:58:363","2026-07-22 09:44:58:363","FIR/2026/32112","48211000000074083","48211000000054396","2026-04-06","Extortion","Chargesheeted","12.787713","76.350246"
"48211000000102929","48211000000013007","2026-07-22 09:44:58:365","2026-07-22 09:44:58:365","FIR/2026/32113","48211000000074083","48211000000054396","2026-01-10","Robbery","Under Investigation","12.790207","76.362232"
"48211000000102930","48211000000013007","2026-07-22 09:44:58:366","2026-07-22 09:44:58:366","FIR/2026/32114","48211000000074083","48211000000054396","2026-04-06","Assault","Under Investigation","12.789478","76.360971"
"48211000000102931","48211000000013007","2026-07-22 09:44:58:367","2026-07-22 09:44:58:367","FIR/2026/32115","48211000000074083","48211000000054396","2026-04-25","Extortion","Closed","12.795054","76.367446"
"48211000000102932","48211000000013007","2026-07-22 09:44:58:369","2026-07-22 09:44:58:369","FIR/2026/32116","48211000000074083","48211000000054396","2026-05-14","Vehicle Theft","Under Investigation","12.795484","76.365068"
"48211000000102933","48211000000013007","2026-07-22 09:44:58:370","2026-07-22 09:44:58:370","FIR/2026/32117","48211000000074083","48211000000054396","2026-05-27","Robbery","Under Investigation","12.796444","76.367991"
"48211000000102934","48211000000013007","2026-07-22 09:44:58:371","2026-07-22 09:44:58:371","FIR/2026/32118","48211000000074083","48211000000054396","2026-03-15","Vehicle Theft","Under Investigation","12.794349","76.334519"
"48211000000102935","48211000000013007","2026-07-22 09:44:58:373","2026-07-22 09:44:58:373","FIR/2026/32119","48211000000074083","48211000000054396","2025-10-05","Burglary","Closed","12.784884","76.370312"
"48211000000102936","48211000000013007","2026-07-22 09:44:58:374","2026-07-22 09:44:58:374","FIR/2026/32120","48211000000074083","48211000000054396","2026-03-15","Assault","Chargesheeted","12.788258","76.362337"
"48211000000102937","48211000000013007","2026-07-22 09:44:58:375","2026-07-22 09:44:58:375","FIR/2026/32121","48211000000074083","48211000000054396","2026-03-20","Theft","Chargesheeted","12.807018","76.352906"
"48211000000102938","48211000000013007","2026-07-22 09:44:58:377","2026-07-22 09:44:58:377","FIR/2026/32122","48211000000074083","48211000000054396","2025-09-15","Vehicle Theft","Under Investigation","12.797084","76.366925"
"48211000000102939","48211000000013007","2026-07-22 09:44:58:378","2026-07-22 09:44:58:378","FIR/2026/32123","48211000000074083","48211000000054396","2025-12-07","Robbery","Closed","12.796332","76.355114"
"48211000000102940","48211000000013007","2026-07-22 09:44:58:380","2026-07-22 09:44:58:380","FIR/2026/32124","48211000000074083","48211000000054396","2026-04-06","Robbery","Under Investigation","12.808108","76.36029"
"48211000000102941","48211000000013007","2026-07-22 09:44:58:381","2026-07-22 09:44:58:381","FIR/2026/32125","48211000000074083","48211000000054396","2025-12-20","Domestic Violence","Closed","12.796274","76.361327"
"48211000000102942","48211000000013007","2026-07-22 09:44:58:382","2026-07-22 09:44:58:382","FIR/2026/32126","48211000000074083","48211000000054396","2026-06-02","Theft","Under Investigation","12.799968","76.36266"
"48211000000102943","48211000000013007","2026-07-22 09:44:58:384","2026-07-22 09:44:58:384","FIR/2026/32127","48211000000074083","48211000000054396","2026-02-17","Vehicle Theft","Chargesheeted","12.803798","76.380451"
"48211000000102944","48211000000013007","2026-07-22 09:44:58:385","2026-07-22 09:44:58:385","FIR/2026/32128","48211000000074083","48211000000054396","2026-03-31","Assault","Under Investigation","12.792252","76.365263"
"48211000000102945","48211000000013007","2026-07-22 09:44:58:387","2026-07-22 09:44:58:387","FIR/2026/32129","48211000000074083","48211000000054396","2025-09-14","Burglary","Closed","12.800907","76.347014"
"48211000000102946","48211000000013007","2026-07-22 09:44:58:388","2026-07-22 09:44:58:388","FIR/2026/32130","48211000000074083","48211000000054396","2025-08-27","Assault","Under Investigation","12.794829","76.348471"
"48211000000102947","48211000000013007","2026-07-22 09:44:58:390","2026-07-22 09:44:58:390","FIR/2026/32131","48211000000074083","48211000000054396","2026-01-11","Extortion","Under Investigation","12.828968","76.392014"
"48211000000102948","48211000000013007","2026-07-22 09:44:58:391","2026-07-22 09:44:58:391","FIR/2026/32132","48211000000074083","48211000000054396","2026-07-14","Burglary","Under Investigation","12.786813","76.353812"
"48211000000102949","48211000000013007","2026-07-22 09:44:58:392","2026-07-22 09:44:58:392","FIR/2026/32133","48211000000074083","48211000000054396","2025-10-29","Fraud","Chargesheeted","12.796905","76.353621"
"48211000000102950","48211000000013007","2026-07-22 09:44:58:394","2026-07-22 09:44:58:394","FIR/2026/32134","48211000000074083","48211000000054396","2026-01-29","Assault","Chargesheeted","12.788856","76.362835"
"48211000000102951","48211000000013007","2026-07-22 09:44:58:395","2026-07-22 09:44:58:395","FIR/2026/32135","48211000000074083","48211000000054396","2026-05-11","Burglary","Under Investigation","12.786951","76.35729"
"48211000000102952","48211000000013007","2026-07-22 09:44:58:396","2026-07-22 09:44:58:396","FIR/2026/32136","48211000000074083","48211000000054396","2026-03-09","Burglary","Chargesheeted","12.792232","76.359736"
"48211000000102953","48211000000013007","2026-07-22 09:44:58:398","2026-07-22 09:44:58:398","FIR/2026/32137","48211000000074083","48211000000054396","2026-02-26","Burglary","Chargesheeted","12.793101","76.352383"
"48211000000102954","48211000000013007","2026-07-22 09:44:58:399","2026-07-22 09:44:58:399","FIR/2026/32138","48211000000074083","48211000000054396","2026-01-20","Chain Snatching","Under Investigation","12.798815","76.365353"
"48211000000102955","48211000000013007","2026-07-22 09:44:58:400","2026-07-22 09:44:58:400","FIR/2026/32139","48211000000074083","48211000000054396","2026-01-26","Theft","Closed","12.779336","76.392358"
"48211000000102956","48211000000013007","2026-07-22 09:44:58:402","2026-07-22 09:44:58:402","FIR/2026/32140","48211000000074083","48211000000054396","2026-03-02","Assault","Chargesheeted","12.791829","76.350132"
"48211000000102957","48211000000013007","2026-07-22 09:44:58:403","2026-07-22 09:44:58:403","FIR/2026/32141","48211000000074083","48211000000054396","2025-12-27","Cybercrime","Chargesheeted","12.801945","76.362"
"48211000000102958","48211000000013007","2026-07-22 09:44:58:404","2026-07-22 09:44:58:404","FIR/2026/32142","48211000000074083","48211000000054396","2025-12-21","Burglary","Chargesheeted","12.793976","76.356296"
"48211000000102959","48211000000013007","2026-07-22 09:44:58:406","2026-07-22 09:44:58:406","FIR/2026/32143","48211000000074083","48211000000054396","2026-03-29","Extortion","Chargesheeted","12.794754","76.34607"
"48211000000102960","48211000000013007","2026-07-22 09:44:58:407","2026-07-22 09:44:58:407","FIR/2026/32144","48211000000074083","48211000000054396","2025-09-10","Domestic Violence","Closed","12.797534","76.361836"
"48211000000102961","48211000000013007","2026-07-22 09:44:58:409","2026-07-22 09:44:58:409","FIR/2026/32145","48211000000074083","48211000000054396","2026-04-30","Theft","Under Investigation","12.79152","76.35218"
"48211000000102962","48211000000013007","2026-07-22 09:44:58:410","2026-07-22 09:44:58:410","FIR/2026/32146","48211000000074083","48211000000054396","2026-04-25","Fraud","Closed","12.807303","76.35189"
"48211000000102963","48211000000013007","2026-07-22 09:44:58:411","2026-07-22 09:44:58:411","FIR/2026/32147","48211000000074083","48211000000054396","2025-10-06","Robbery","Chargesheeted","12.770838","76.366174"
"48211000000102964","48211000000013007","2026-07-22 09:44:58:413","2026-07-22 09:44:58:413","FIR/2026/32148","48211000000074083","48211000000054396","2026-03-27","Vehicle Theft","Closed","12.785976","76.353106"
"48211000000102965","48211000000013007","2026-07-22 09:44:58:414","2026-07-22 09:44:58:414","FIR/2026/32149","48211000000074083","48211000000054396","2026-02-27","Burglary","Under Investigation","12.800886","76.368412"
"48211000000102966","48211000000013007","2026-07-22 09:44:58:415","2026-07-22 09:44:58:415","FIR/2026/32150","48211000000074083","48211000000054396","2025-10-08","Fraud","Closed","12.795815","76.357845"
"48211000000102967","48211000000013007","2026-07-22 09:44:58:417","2026-07-22 09:44:58:417","FIR/2026/32151","48211000000074083","48211000000054396","2025-10-20","Assault","Under Investigation","12.801672","76.360977"
"48211000000102968","48211000000013007","2026-07-22 09:44:58:418","2026-07-22 09:44:58:418","FIR/2026/32152","48211000000074083","48211000000054396","2026-01-18","Cybercrime","Chargesheeted","12.793201","76.355465"
"48211000000102969","48211000000013007","2026-07-22 09:44:58:420","2026-07-22 09:44:58:420","FIR/2026/32153","48211000000074083","48211000000054396","2025-10-05","Assault","Under Investigation","12.793795","76.359164"
"48211000000102970","48211000000013007","2026-07-22 09:44:58:421","2026-07-22 09:44:58:421","FIR/2026/32154","48211000000074083","48211000000054396","2025-11-25","Chain Snatching","Under Investigation","12.79258","76.357309"
"48211000000102971","48211000000013007","2026-07-22 09:44:58:422","2026-07-22 09:44:58:422","FIR/2026/32155","48211000000074083","48211000000054396","2025-10-23","Domestic Violence","Under Investigation","12.807567","76.358754"
"48211000000102972","48211000000013007","2026-07-22 09:44:58:424","2026-07-22 09:44:58:424","FIR/2026/32156","48211000000074083","48211000000054396","2025-10-18","Chain Snatching","Under Investigation","12.798845","76.361493"
"48211000000102973","48211000000013007","2026-07-22 09:44:58:425","2026-07-22 09:44:58:425","FIR/2026/32157","48211000000074083","48211000000054396","2026-03-10","Fraud","Chargesheeted","12.785021","76.360419"
"48211000000102974","48211000000013007","2026-07-22 09:44:58:426","2026-07-22 09:44:58:426","FIR/2026/32158","48211000000074083","48211000000054396","2025-08-06","Robbery","Under Investigation","12.784426","76.363279"
"48211000000102975","48211000000013007","2026-07-22 09:44:58:428","2026-07-22 09:44:58:428","FIR/2026/32159","48211000000074083","48211000000054396","2026-06-07","Domestic Violence","Under Investigation","12.782961","76.361786"
"48211000000102976","48211000000013007","2026-07-22 09:44:58:429","2026-07-22 09:44:58:429","FIR/2026/32160","48211000000074083","48211000000054396","2025-12-03","Assault","Under Investigation","12.794583","76.349402"
"48211000000102977","48211000000013007","2026-07-22 09:44:58:430","2026-07-22 09:44:58:430","FIR/2026/32161","48211000000074083","48211000000054396","2026-06-10","Robbery","Under Investigation","12.785711","76.374424"
"48211000000102978","48211000000013007","2026-07-22 09:44:58:432","2026-07-22 09:44:58:432","FIR/2026/32162","48211000000074083","48211000000054396","2026-03-19","Robbery","Chargesheeted","12.785274","76.352524"
"48211000000102979","48211000000013007","2026-07-22 09:44:58:433","2026-07-22 09:44:58:433","FIR/2026/32163","48211000000074083","48211000000054396","2025-10-03","Burglary","Under Investigation","12.798596","76.348227"
"48211000000102980","48211000000013007","2026-07-22 09:44:58:434","2026-07-22 09:44:58:434","FIR/2026/32164","48211000000074083","48211000000054396","2025-11-13","Domestic Violence","Chargesheeted","12.792839","76.357987"
"48211000000102981","48211000000013007","2026-07-22 09:44:58:436","2026-07-22 09:44:58:436","FIR/2026/32165","48211000000074083","48211000000054396","2026-06-24","Vehicle Theft","Chargesheeted","12.805005","76.361545"
"48211000000102982","48211000000013007","2026-07-22 09:44:58:437","2026-07-22 09:44:58:437","FIR/2026/32166","48211000000074083","48211000000054396","2026-02-21","Assault","Under Investigation","12.806314","76.355442"
"48211000000102983","48211000000013007","2026-07-22 09:44:58:439","2026-07-22 09:44:58:439","FIR/2026/32167","48211000000074083","48211000000054396","2026-04-29","Fraud","Chargesheeted","12.816872","76.384013"
"48211000000102984","48211000000013007","2026-07-22 09:44:58:440","2026-07-22 09:44:58:440","FIR/2026/32168","48211000000074083","48211000000054396","2026-05-05","Cybercrime","Chargesheeted","12.797669","76.354039"
"48211000000102985","48211000000013007","2026-07-22 09:44:58:441","2026-07-22 09:44:58:441","FIR/2026/32169","48211000000074083","48211000000054396","2025-11-07","Vehicle Theft","Chargesheeted","12.800166","76.353842"
"48211000000102986","48211000000013007","2026-07-22 09:44:58:443","2026-07-22 09:44:58:443","FIR/2026/32170","48211000000074083","48211000000054396","2026-03-05","Burglary","Closed","12.785955","76.362377"
"48211000000102987","48211000000013007","2026-07-22 09:44:58:444","2026-07-22 09:44:58:444","FIR/2026/32171","48211000000074083","48211000000054396","2025-08-05","Theft","Under Investigation","12.786613","76.348397"
"48211000000102988","48211000000013007","2026-07-22 09:44:58:445","2026-07-22 09:44:58:445","FIR/2026/32172","48211000000074083","48211000000054396","2025-09-10","Cybercrime","Under Investigation","12.805872","76.363033"
"48211000000102989","48211000000013007","2026-07-22 09:44:58:447","2026-07-22 09:44:58:447","FIR/2026/32173","48211000000074083","48211000000054396","2026-01-16","Vehicle Theft","Under Investigation","12.800558","76.365559"
"48211000000102990","48211000000013007","2026-07-22 09:44:58:448","2026-07-22 09:44:58:448","FIR/2026/32174","48211000000074083","48211000000054396","2026-04-25","Extortion","Closed","12.789633","76.350959"
"48211000000102991","48211000000013007","2026-07-22 09:44:58:450","2026-07-22 09:44:58:450","FIR/2026/32175","48211000000074083","48211000000054396","2025-10-28","Cybercrime","Under Investigation","12.795807","76.34704"
"48211000000102992","48211000000013007","2026-07-22 09:44:58:451","2026-07-22 09:44:58:451","FIR/2026/32176","48211000000074083","48211000000054396","2026-04-13","Chain Snatching","Under Investigation","12.786726","76.352266"
"48211000000102993","48211000000013007","2026-07-22 09:44:58:452","2026-07-22 09:44:58:452","FIR/2026/32177","48211000000074083","48211000000054396","2026-01-31","Cybercrime","Chargesheeted","12.800853","76.354193"
